TIME,WINDDIRECTION,AIRTEMPERATURE,RELATIVEHUMIDITY,PRESSURE,PRECIPITATION,WINDSPEED,DEWPOINT
2008-09-05 20:42:00.0,223.0,82.5,19.0,23.92,0.0,15.0,35.7
2008-09-05 20:43:00.0,216.0,82.9,18.0,23.92,0.0,13.0,35.6
2008-09-05 20:44:00.0,207.0,82.6,19.0,23.92,0.0,13.0,35.6
2008-09-05 20:45:00.0,165.0,82.6,19.0,23.92,0.0,14.0,35.6
2008-09-05 20:46:00.0,169.0,82.6,18.0,23.92,0.0,14.0,35.3
2008-09-05 20:47:00.0,169.0,82.6,18.0,23.92,0.0,14.0,35.1
2008-09-05 20:48:00.0,120.0,82.5,18.0,23.92,0.0,13.0,35.3
2008-09-05 20:49:00.0,134.0,82.1,18.0,23.92,0.0,13.0,34.8
2008-09-05 20:50:00.0,136.0,81.2,19.0,23.92,0.0,12.0,34.9
2008-09-05 20:51:00.0,173.0,80.1,20.0,23.92,0.0,15.0,35.4
2008-09-05 20:52:00.0,161.0,80.1,20.0,23.92,0.0,13.0,35.6
2008-09-05 20:53:00.0,156.0,80.3,20.0,23.92,0.0,14.0,35.2
2008-09-05 20:54:00.0,142.0,80.3,20.0,23.92,0.0,14.0,35.2
2008-09-05 20:55:00.0,150.0,80.4,20.0,23.92,0.0,14.0,35.3
2008-09-05 20:56:00.0,147.0,80.3,20.0,23.92,0.0,15.0,35.2
2008-09-05 20:57:00.0,141.0,80.0,20.0,23.92,0.0,13.0,35.1
2008-09-05 20:58:00.0,152.0,79.9,20.0,23.92,0.0,15.0,35.5
2008-09-05 20:59:00.0,162.0,79.9,20.0,23.92,0.0,14.0,35.4
2008-09-05 21:00:00.0,190.0,79.9,20.0,23.92,0.0,13.0,35.4
2008-09-05 21:01:00.0,135.0,79.5,20.0,23.92,0.0,14.0,35.0
2008-09-05 21:02:00.0,139.0,78.9,20.0,23.92,0.0,14.0,35.0
2008-09-05 21:03:00.0,117.0,78.2,21.0,23.92,0.0,14.0,34.8
2008-09-05 21:04:00.0,131.0,77.5,22.0,23.92,0.0,14.0,35.1
2008-09-05 21:05:00.0,158.0,77.5,22.0,23.92,0.0,14.0,35.4
2008-09-05 21:06:00.0,132.0,77.4,21.0,23.92,0.0,14.0,34.9
2008-09-05 21:07:00.0,139.0,76.8,22.0,23.92,0.0,12.0,34.9
2008-09-05 21:08:00.0,141.0,76.6,22.0,23.92,0.0,15.0,35.1
2008-09-05 21:09:00.0,140.0,76.6,22.0,23.92,0.0,15.0,34.6
2008-09-05 21:10:00.0,142.0,76.3,22.0,23.92,0.0,15.0,34.6
2008-09-05 21:11:00.0,143.0,76.1,22.0,23.92,0.0,15.0,34.6
2008-09-05 21:12:00.0,27.0,76.1,22.0,23.92,0.0,15.0,34.8
2008-09-05 21:13:00.0,21.0,76.6,22.0,23.92,0.0,15.0,34.8
2008-09-05 21:14:00.0,58.0,76.8,22.0,23.92,0.0,15.0,34.5
2008-09-05 21:15:00.0,201.0,77.6,22.0,23.92,0.0,14.0,35.7
2008-09-05 21:16:00.0,103.0,78.6,21.0,23.92,0.0,13.0,35.9
2008-09-05 21:17:00.0,146.0,79.4,20.0,23.92,0.0,14.0,34.9
2008-09-05 21:18:00.0,174.0,80.0,20.0,23.92,0.0,14.0,35.7
2008-09-05 21:19:00.0,150.0,80.7,20.0,23.92,0.0,13.0,35.4
2008-09-05 21:20:00.0,159.0,81.2,20.0,23.92,0.0,15.0,36.0
2008-09-05 21:21:00.0,158.0,82.1,20.0,23.92,0.0,15.0,36.4
2008-09-05 21:22:00.0,150.0,82.7,19.0,23.92,0.0,15.0,36.0
2008-09-05 21:23:00.0,155.0,83.2,18.0,23.92,0.0,13.0,35.7
2008-09-05 21:24:00.0,174.0,83.2,18.0,23.92,0.0,14.0,35.4
2008-09-05 21:25:00.0,177.0,83.2,18.0,23.92,0.0,13.0,35.3
2008-09-05 21:26:00.0,159.0,83.0,18.0,23.92,0.0,15.0,35.5
2008-09-05 21:27:00.0,138.0,83.2,18.0,23.92,0.0,16.0,35.3
2008-09-05 21:28:00.0,185.0,83.4,18.0,23.92,0.0,13.0,35.1
2008-09-05 21:29:00.0,197.0,83.0,18.0,23.92,0.0,13.0,35.2
2008-09-05 21:30:00.0,183.0,82.2,18.0,23.92,0.0,14.0,35.1
2008-09-05 21:31:00.0,175.0,81.8,19.0,23.92,0.0,14.0,35.2
2008-09-05 21:32:00.0,111.0,81.8,19.0,23.92,0.0,15.0,35.1
2008-09-05 21:33:00.0,139.0,82.0,19.0,23.92,0.0,15.0,35.1
2008-09-05 21:34:00.0,138.0,82.2,18.0,23.92,0.0,15.0,34.6
2008-09-05 21:35:00.0,187.0,82.1,18.0,23.92,0.0,15.0,34.5
2008-09-05 21:36:00.0,195.0,81.9,18.0,23.92,0.0,15.0,34.8
2008-09-05 21:37:00.0,162.0,81.6,18.0,23.92,0.0,13.0,34.7
2008-09-05 21:38:00.0,149.0,80.8,19.0,23.92,0.0,15.0,34.5
2008-09-05 21:39:00.0,178.0,80.4,20.0,23.92,0.0,15.0,35.1
2008-09-05 21:40:00.0,167.0,80.3,19.0,23.92,0.0,15.0,34.8
2008-09-05 21:41:00.0,159.0,80.2,20.0,23.92,0.0,15.0,35.0
2008-09-05 21:42:00.0,149.0,80.4,20.0,23.92,0.0,14.0,35.0
2008-09-05 21:43:00.0,133.0,80.1,19.0,23.92,0.0,14.0,34.2
2008-09-05 21:44:00.0,137.0,79.2,20.0,23.92,0.0,13.0,34.7
2008-09-05 21:45:00.0,148.0,79.0,20.0,23.92,0.0,14.0,34.6
2008-09-05 21:46:00.0,159.0,78.9,20.0,23.92,0.0,13.0,34.5
2008-09-05 21:47:00.0,165.0,79.4,20.0,23.92,0.0,12.0,34.8
2008-09-05 21:48:00.0,177.0,79.6,20.0,23.92,0.0,12.0,34.5
2008-09-05 21:49:00.0,162.0,79.6,20.0,23.92,0.0,15.0,35.0
2008-09-05 21:50:00.0,156.0,80.0,20.0,23.92,0.0,15.0,34.8
2008-09-05 21:51:00.0,160.0,80.7,20.0,23.92,0.0,15.0,35.4
2008-09-05 21:52:00.0,154.0,81.5,19.0,23.92,0.0,16.0,35.6
2008-09-05 21:53:00.0,160.0,82.3,19.0,23.92,0.0,14.0,35.5
2008-09-05 21:54:00.0,146.0,82.6,18.0,23.92,0.0,11.0,34.6
2008-09-05 21:55:00.0,138.0,82.3,19.0,23.92,0.0,15.0,35.6
2008-09-05 21:56:00.0,165.0,82.8,18.0,23.92,0.0,14.0,35.4
2008-09-05 21:57:00.0,154.0,83.2,18.0,23.92,0.0,13.0,35.3
2008-09-05 21:58:00.0,141.0,83.4,18.0,23.92,0.0,16.0,35.1
2008-09-05 21:59:00.0,149.0,83.7,18.0,23.92,0.0,16.0,35.5
2008-09-05 22:00:00.0,109.0,84.1,18.0,23.92,0.0,14.0,35.3
2008-09-05 22:01:00.0,144.0,84.1,17.0,23.92,0.0,15.0,35.1
2008-09-05 22:02:00.0,153.0,84.0,17.0,23.92,0.0,13.0,34.8
2008-09-05 22:03:00.0,152.0,83.2,18.0,23.92,0.0,13.0,34.8
2008-09-05 22:04:00.0,155.0,82.9,18.0,23.92,0.0,13.0,35.2
2008-09-05 22:05:00.0,180.0,82.8,18.0,23.92,0.0,14.0,34.8
2008-09-05 22:06:00.0,164.0,82.2,18.0,23.92,0.0,15.0,34.9
2008-09-05 22:07:00.0,168.0,82.0,19.0,23.92,0.0,15.0,35.1
2008-09-05 22:08:00.0,170.0,81.6,19.0,23.92,0.0,15.0,34.9
2008-09-05 22:09:00.0,120.0,81.3,19.0,23.92,0.0,15.0,35.2
2008-09-05 22:10:00.0,149.0,81.2,19.0,23.92,0.0,16.0,35.4
2008-09-05 22:11:00.0,160.0,81.1,19.0,23.92,0.0,16.0,35.4
2008-09-05 22:12:00.0,110.0,81.0,19.0,23.92,0.0,13.0,35.4
2008-09-05 22:13:00.0,59.0,80.6,20.0,23.92,0.0,15.0,35.2
2008-09-05 22:14:00.0,190.0,80.3,20.0,23.92,0.0,15.0,35.7
2008-09-05 22:15:00.0,186.0,80.1,20.0,23.92,0.0,16.0,35.6
2008-09-05 22:16:00.0,163.0,80.0,20.0,23.92,0.0,15.0,35.7
2008-09-05 22:17:00.0,151.0,80.2,20.0,23.92,0.0,15.0,35.3
2008-09-05 22:18:00.0,165.0,80.4,20.0,23.92,0.0,15.0,36.0
2008-09-05 22:19:00.0,179.0,81.2,20.0,23.92,0.0,15.0,35.9
2008-09-05 22:20:00.0,184.0,81.8,20.0,23.92,0.0,15.0,36.1
2008-09-05 22:21:00.0,192.0,82.4,19.0,23.92,0.0,14.0,35.8
2008-09-05 22:22:00.0,188.0,82.5,19.0,23.92,0.0,15.0,35.8
2008-09-05 22:23:00.0,212.0,82.6,19.0,23.92,0.0,15.0,35.9
2008-09-05 22:24:00.0,264.0,82.6,19.0,23.92,0.0,14.0,35.7
2008-09-05 22:25:00.0,215.0,82.5,19.0,23.92,0.0,14.0,35.7
2008-09-05 22:26:00.0,195.0,82.2,19.0,23.92,0.0,13.0,35.7
2008-09-05 22:27:00.0,252.0,82.1,19.0,23.92,0.0,15.0,35.6
2008-09-05 22:28:00.0,177.0,82.1,19.0,23.92,0.0,15.0,35.6
2008-09-05 22:29:00.0,174.0,82.4,19.0,23.92,0.0,16.0,36.0
2008-09-05 22:30:00.0,163.0,82.8,18.0,23.92,0.0,15.0,35.6
2008-09-05 22:31:00.0,149.0,82.9,18.0,23.92,0.0,15.0,35.3
2008-09-05 22:32:00.0,181.0,83.0,18.0,23.92,0.0,15.0,35.0
2008-09-05 22:33:00.0,173.0,83.2,18.0,23.92,0.0,14.0,36.0
2008-09-05 22:34:00.0,142.0,83.0,18.0,23.92,0.0,13.0,35.0
2008-09-05 22:35:00.0,137.0,82.0,19.0,23.92,0.0,14.0,35.3
2008-09-05 22:36:00.0,171.0,81.5,19.0,23.92,0.0,12.0,35.4
2008-09-05 22:37:00.0,190.0,81.2,19.0,23.92,0.0,14.0,35.4
2008-09-05 22:38:00.0,168.0,80.9,20.0,23.92,0.0,14.0,35.7
2008-09-05 22:39:00.0,180.0,80.9,20.0,23.92,0.0,15.0,35.5
2008-09-05 22:40:00.0,156.0,80.7,19.0,23.92,0.0,15.0,35.1
2008-09-05 22:41:00.0,100.0,80.2,20.0,23.92,0.0,14.0,35.2
2008-09-05 22:42:00.0,43.0,79.6,20.0,23.92,0.0,14.0,35.1
2008-09-05 22:43:00.0,148.0,79.3,20.0,23.89,0.0,15.0,35.2
2008-09-05 22:44:00.0,142.0,79.0,21.0,23.89,0.0,14.0,35.4
2008-09-05 22:45:00.0,149.0,78.9,21.0,23.89,0.0,15.0,35.6
2008-09-05 22:46:00.0,177.0,78.9,21.0,23.89,0.0,15.0,35.5
2008-09-05 22:47:00.0,103.0,78.9,21.0,23.89,0.0,15.0,35.5
2008-09-05 22:48:00.0,47.0,78.8,21.0,23.89,0.0,14.0,35.5
2008-09-05 22:49:00.0,113.0,78.8,21.0,23.89,0.0,15.0,35.9
2008-09-05 22:50:00.0,207.0,79.0,21.0,23.89,0.0,14.0,36.0
2008-09-05 22:51:00.0,98.0,79.2,21.0,23.89,0.0,16.0,35.9
2008-09-05 22:52:00.0,12.0,79.1,21.0,23.89,0.0,14.0,35.4
2008-09-05 22:53:00.0,22.0,78.6,21.0,23.89,0.0,14.0,35.5
2008-09-05 22:54:00.0,11.0,78.0,21.0,23.89,0.0,14.0,35.4
2008-09-05 22:55:00.0,21.0,77.8,22.0,23.89,0.0,13.0,35.5
2008-09-05 22:56:00.0,23.0,77.4,22.0,23.89,0.0,11.0,35.2
2008-09-05 22:57:00.0,11.0,77.1,22.0,23.89,0.0,11.0,35.2
2008-09-05 22:58:00.0,42.0,76.9,22.0,23.89,0.0,13.0,35.0
2008-09-05 22:59:00.0,20.0,77.1,22.0,23.89,0.0,16.0,35.0
2008-09-05 23:00:00.0,59.0,77.5,22.0,23.89,0.0,15.0,35.1
2008-09-05 23:01:00.0,73.0,77.7,22.0,23.89,0.0,15.0,35.2
2008-09-05 23:02:00.0,183.0,78.2,22.0,23.89,0.0,16.0,35.6
2008-09-05 23:03:00.0,100.0,79.0,21.0,23.89,0.0,16.0,35.5
2008-09-05 23:04:00.0,49.0,79.4,20.0,23.89,0.0,14.0,34.9
2008-09-05 23:05:00.0,136.0,79.6,20.0,23.89,0.0,16.0,35.1
2008-09-05 23:06:00.0,167.0,79.9,20.0,23.89,0.0,13.0,34.8
2008-09-05 23:07:00.0,173.0,80.1,20.0,23.89,0.0,15.0,34.9
2008-09-05 23:08:00.0,174.0,80.4,20.0,23.89,0.0,15.0,35.3
2008-09-05 23:09:00.0,171.0,80.7,19.0,23.89,0.0,14.0,34.6
2008-09-05 23:10:00.0,176.0,80.5,19.0,23.89,0.0,16.0,35.0
2008-09-05 23:11:00.0,174.0,80.4,20.0,23.89,0.0,17.0,35.0
2008-09-05 23:12:00.0,223.0,80.9,20.0,23.89,0.0,15.0,35.5
2008-09-05 23:13:00.0,105.0,81.6,19.0,23.89,0.0,14.0,35.6
2008-09-05 23:14:00.0,13.0,81.2,19.0,23.89,0.0,15.0,35.5
2008-09-05 23:15:00.0,154.0,81.0,20.0,23.89,0.0,15.0,36.3
2008-09-05 23:16:00.0,200.0,81.5,19.0,23.89,0.0,15.0,35.8
2008-09-05 23:17:00.0,128.0,81.7,19.0,23.89,0.0,15.0,35.3
2008-09-05 23:18:00.0,15.0,81.5,19.0,23.89,0.0,12.0,35.5
2008-09-05 23:19:00.0,13.0,80.3,20.0,23.89,0.0,10.0,35.8
2008-09-05 23:20:00.0,16.0,79.4,21.0,23.89,0.0,11.0,36.2
2008-09-05 23:21:00.0,210.0,79.5,22.0,23.89,0.0,12.0,37.4
2008-09-05 23:22:00.0,302.0,79.5,27.0,23.89,0.0,14.0,42.3
2008-09-05 23:23:00.0,333.0,79.4,28.0,23.92,0.0,14.0,43.9
2008-09-05 23:24:00.0,336.0,78.9,29.0,23.92,0.0,15.0,44.1
2008-09-05 23:25:00.0,341.0,78.7,29.0,23.92,0.0,14.0,43.9
2008-09-05 23:26:00.0,337.0,78.4,30.0,23.92,0.0,14.0,44.1
2008-09-05 23:27:00.0,330.0,78.0,30.0,23.89,0.0,13.0,44.4
2008-09-05 23:28:00.0,295.0,77.6,31.0,23.89,0.0,13.0,44.3
2008-09-05 23:29:00.0,271.0,77.6,31.0,23.89,0.0,13.0,44.2
2008-09-05 23:30:00.0,282.0,77.6,30.0,23.92,0.0,14.0,44.1
2008-09-05 23:31:00.0,326.0,77.9,30.0,23.89,0.0,13.0,44.4
2008-09-05 23:32:00.0,237.0,77.9,30.0,23.89,0.0,15.0,44.3
2008-09-05 23:33:00.0,34.0,77.9,30.0,23.89,0.0,15.0,44.2
2008-09-05 23:34:00.0,177.0,78.3,30.0,23.89,0.0,16.0,44.2
2008-09-05 23:35:00.0,106.0,78.8,29.0,23.89,0.0,14.0,44.0
2008-09-05 23:36:00.0,26.0,79.1,26.0,23.89,0.0,15.0,41.7
2008-09-05 23:37:00.0,221.0,79.4,27.0,23.89,0.0,14.0,42.7
2008-09-05 23:38:00.0,234.0,79.3,28.0,23.89,0.0,13.0,43.0
2008-09-05 23:39:00.0,313.0,79.2,26.0,23.89,0.0,12.0,40.9
2008-09-05 23:40:00.0,209.0,79.1,24.0,23.89,0.0,12.0,39.6
2008-09-05 23:41:00.0,35.0,79.3,23.0,23.89,0.0,9.0,38.7
2008-09-05 23:42:00.0,49.0,79.2,22.0,23.89,0.0,10.0,36.7
2008-09-05 23:43:00.0,209.0,79.3,24.0,23.89,0.0,12.0,39.6
2008-09-05 23:44:00.0,92.0,79.2,26.0,23.89,0.0,11.0,40.9
2008-09-05 23:45:00.0,77.0,79.0,29.0,23.89,0.0,13.0,43.8
2008-09-05 23:46:00.0,136.0,79.3,28.0,23.89,0.0,15.0,43.5
2008-09-05 23:47:00.0,119.0,79.8,28.0,23.89,0.0,15.0,43.7
2008-09-05 23:48:00.0,127.0,80.1,25.0,23.89,0.0,15.0,41.1
2008-09-05 23:49:00.0,165.0,80.5,21.0,23.89,0.0,13.0,37.2
2008-09-05 23:50:00.0,148.0,81.0,20.0,23.89,0.0,13.0,36.4
2008-09-05 23:51:00.0,170.0,81.2,20.0,23.89,0.0,14.0,36.8
2008-09-05 23:52:00.0,159.0,81.5,20.0,23.89,0.0,15.0,36.7
2008-09-05 23:53:00.0,148.0,81.7,20.0,23.89,0.0,14.0,37.1
2008-09-05 23:54:00.0,189.0,81.8,21.0,23.89,0.0,11.0,37.5
2008-09-05 23:55:00.0,185.0,81.6,21.0,23.89,0.0,11.0,37.4
2008-09-05 23:56:00.0,174.0,81.6,21.0,23.89,0.0,15.0,38.0
2008-09-05 23:57:00.0,138.0,81.9,22.0,23.89,0.0,13.0,38.8
2008-09-05 23:58:00.0,168.0,81.8,23.0,23.89,0.0,15.0,40.8
2008-09-05 23:59:00.0,197.0,81.6,25.0,23.89,0.0,15.0,42.2
2008-09-06 00:00:00.0,306.0,81.3,26.0,23.89,0.0,14.0,43.1
2008-09-06 00:01:00.0,341.0,80.8,27.0,23.89,0.0,14.0,43.3
2008-09-06 00:02:00.0,274.0,79.7,28.0,23.89,0.0,14.0,43.4
2008-09-06 00:03:00.0,281.0,78.8,29.0,23.89,0.0,15.0,43.6
2008-09-06 00:04:00.0,274.0,78.4,29.0,23.89,0.0,15.0,43.6
2008-09-06 00:05:00.0,218.0,77.9,29.0,23.89,0.0,15.0,43.2
2008-09-06 00:06:00.0,215.0,76.9,30.0,23.89,0.0,14.0,43.4
2008-09-06 00:07:00.0,310.0,76.8,31.0,23.89,0.0,16.0,43.6
2008-09-06 00:08:00.0,318.0,76.3,31.0,23.89,0.0,16.0,43.5
2008-09-06 00:09:00.0,319.0,75.8,32.0,23.89,0.0,16.0,43.5
2008-09-06 00:10:00.0,317.0,76.1,32.0,23.89,0.0,15.0,43.7
2008-09-06 00:11:00.0,254.0,76.2,31.0,23.89,0.0,16.0,43.6
2008-09-06 00:12:00.0,227.0,75.8,32.0,23.89,0.0,19.0,43.5
2008-09-06 00:13:00.0,250.0,75.4,32.0,23.89,0.0,19.0,43.4
2008-09-06 00:14:00.0,230.0,75.3,32.0,23.89,0.0,19.0,43.1
2008-09-06 00:15:00.0,296.0,74.8,32.0,23.89,0.0,18.0,42.9
2008-09-06 00:16:00.0,307.0,74.6,32.0,23.89,0.0,17.0,42.9
2008-09-06 00:17:00.0,286.0,74.5,33.0,23.89,0.0,19.0,43.5
2008-09-06 00:18:00.0,299.0,74.4,33.0,23.89,0.0,18.0,43.5
2008-09-06 00:19:00.0,309.0,74.5,33.0,23.89,0.0,18.0,43.3
2008-09-06 00:20:00.0,311.0,74.4,32.0,23.89,0.0,17.0,42.8
2008-09-06 00:21:00.0,312.0,74.3,32.0,23.89,0.0,17.0,42.5
2008-09-06 00:22:00.0,319.0,74.1,32.0,23.89,0.0,17.0,42.7
2008-09-06 00:23:00.0,313.0,74.5,32.0,23.89,0.0,16.0,42.5
2008-09-06 00:24:00.0,308.0,74.6,32.0,23.89,0.0,17.0,42.4
2008-09-06 00:25:00.0,308.0,74.4,32.0,23.89,0.0,19.0,42.8
2008-09-06 00:26:00.0,311.0,74.0,33.0,23.89,0.0,18.0,43.1
2008-09-06 00:27:00.0,307.0,74.1,32.0,23.89,0.0,20.0,42.7
2008-09-06 00:28:00.0,303.0,74.0,32.0,23.89,0.0,19.0,42.7
2008-09-06 00:29:00.0,277.0,74.0,33.0,23.89,0.0,21.0,42.7
2008-09-06 00:30:00.0,292.0,73.9,32.0,23.89,0.0,20.0,42.6
2008-09-06 00:31:00.0,262.0,74.1,32.0,23.89,0.0,22.0,42.4
2008-09-06 00:32:00.0,299.0,74.0,32.0,23.89,0.0,22.0,42.5
2008-09-06 00:33:00.0,304.0,73.8,33.0,23.89,0.0,21.0,42.6
2008-09-06 00:34:00.0,305.0,73.7,32.0,23.89,0.0,20.0,42.3
2008-09-06 00:35:00.0,306.0,73.9,32.0,23.89,0.0,20.0,41.9
2008-09-06 00:36:00.0,306.0,74.1,32.0,23.89,0.0,21.0,41.9
2008-09-06 00:37:00.0,307.0,74.0,32.0,23.89,0.0,20.0,42.4
2008-09-06 00:38:00.0,308.0,73.9,32.0,23.89,0.0,19.0,42.4
2008-09-06 00:39:00.0,305.0,74.0,32.0,23.89,0.0,18.0,42.4
2008-09-06 00:40:00.0,312.0,73.9,32.0,23.89,0.0,18.0,42.1
2008-09-06 00:41:00.0,300.0,73.9,32.0,23.89,0.0,17.0,42.0
2008-09-06 00:42:00.0,310.0,73.9,32.0,23.89,0.0,17.0,41.8
2008-09-06 00:43:00.0,312.0,74.0,32.0,23.89,0.0,16.0,42.0
2008-09-06 00:44:00.0,312.0,74.1,31.0,23.89,0.0,17.0,41.9
2008-09-06 00:45:00.0,315.0,74.1,31.0,23.89,0.0,16.0,41.9
2008-09-06 00:46:00.0,314.0,74.2,31.0,23.89,0.0,14.0,41.8
2008-09-06 00:47:00.0,311.0,74.4,31.0,23.89,0.0,14.0,41.5
2008-09-06 00:48:00.0,309.0,74.4,31.0,23.89,0.0,17.0,41.6
2008-09-06 00:49:00.0,304.0,74.2,31.0,23.89,0.0,18.0,41.4
2008-09-06 00:50:00.0,306.0,74.0,31.0,23.89,0.0,17.0,41.4
2008-09-06 00:51:00.0,304.0,74.0,32.0,23.89,0.0,18.0,41.9
2008-09-06 00:52:00.0,306.0,73.8,32.0,23.89,0.0,17.0,41.7
2008-09-06 00:53:00.0,314.0,73.9,32.0,23.89,0.0,15.0,41.8
2008-09-06 00:54:00.0,306.0,74.0,31.0,23.89,0.0,16.0,41.8
2008-09-06 00:55:00.0,305.0,73.7,31.0,23.89,0.0,17.0,41.5
2008-09-06 00:56:00.0,313.0,73.7,32.0,23.89,0.0,15.0,41.6
2008-09-06 00:57:00.0,309.0,73.7,32.0,23.89,0.0,15.0,41.7
2008-09-06 00:58:00.0,313.0,73.6,32.0,23.89,0.0,15.0,41.6
2008-09-06 00:59:00.0,307.0,73.7,32.0,23.89,0.0,17.0,41.7
2008-09-06 01:00:00.0,314.0,73.6,32.0,23.89,0.0,15.0,41.6
2008-09-06 01:01:00.0,312.0,73.7,32.0,23.89,0.0,13.0,41.7
2008-09-06 01:02:00.0,306.0,73.8,32.0,23.89,0.0,16.0,41.8
2008-09-06 01:03:00.0,315.0,73.6,32.0,23.89,0.0,15.0,42.1
2008-09-06 01:04:00.0,315.0,73.6,32.0,23.89,0.0,14.0,42.1
2008-09-06 01:05:00.0,314.0,73.5,32.0,23.89,0.0,15.0,42.1
2008-09-06 01:06:00.0,316.0,73.3,33.0,23.89,0.0,14.0,42.2
2008-09-06 01:07:00.0,310.0,73.3,33.0,23.89,0.0,15.0,42.3
2008-09-06 01:08:00.0,307.0,73.3,33.0,23.89,0.0,17.0,42.4
2008-09-06 01:09:00.0,306.0,73.1,33.0,23.89,0.0,17.0,42.2
2008-09-06 01:10:00.0,307.0,73.1,33.0,23.89,0.0,16.0,42.4
2008-09-06 01:11:00.0,313.0,73.0,33.0,23.89,0.0,15.0,42.5
2008-09-06 01:12:00.0,316.0,73.0,33.0,23.89,0.0,14.0,42.5
2008-09-06 01:13:00.0,319.0,73.0,34.0,23.89,0.0,14.0,42.6
2008-09-06 01:14:00.0,325.0,73.1,34.0,23.89,0.0,14.0,42.8
2008-09-06 01:15:00.0,324.0,73.1,34.0,23.89,0.0,14.0,42.7
2008-09-06 01:16:00.0,327.0,73.1,34.0,23.89,0.0,12.0,42.8
2008-09-06 01:17:00.0,321.0,73.3,34.0,23.89,0.0,11.0,42.9
2008-09-06 01:18:00.0,317.0,73.3,34.0,23.89,0.0,12.0,42.9
2008-09-06 01:19:00.0,321.0,73.1,34.0,23.89,0.0,13.0,42.8
2008-09-06 01:20:00.0,318.0,73.1,34.0,23.89,0.0,14.0,42.8
2008-09-06 01:21:00.0,314.0,73.0,34.0,23.89,0.0,13.0,42.8
2008-09-06 01:22:00.0,317.0,72.9,34.0,23.89,0.0,15.0,42.9
2008-09-06 01:23:00.0,325.0,72.9,34.0,23.89,0.0,15.0,42.9
2008-09-06 01:24:00.0,314.0,73.0,34.0,23.89,0.0,17.0,42.9
2008-09-06 01:25:00.0,315.0,72.7,33.0,23.89,0.0,18.0,42.2
2008-09-06 01:26:00.0,318.0,72.6,34.0,23.89,0.0,18.0,42.5
2008-09-06 01:27:00.0,316.0,72.6,34.0,23.89,0.0,18.0,42.8
2008-09-06 01:28:00.0,310.0,72.5,34.0,23.89,0.0,17.0,42.6
2008-09-06 01:29:00.0,314.0,72.3,34.0,23.89,0.0,16.0,42.7
2008-09-06 01:30:00.0,317.0,72.3,34.0,23.89,0.0,15.0,42.6
2008-09-06 01:31:00.0,314.0,72.3,35.0,23.89,0.0,15.0,42.8
2008-09-06 01:32:00.0,316.0,72.3,34.0,23.89,0.0,16.0,42.7
2008-09-06 01:33:00.0,324.0,72.2,34.0,23.89,0.0,15.0,42.6
2008-09-06 01:34:00.0,327.0,72.3,34.0,23.89,0.0,14.0,42.7
2008-09-06 01:35:00.0,327.0,72.3,34.0,23.89,0.0,14.0,42.7
2008-09-06 01:36:00.0,322.0,72.4,34.0,23.89,0.0,15.0,42.7
2008-09-06 01:37:00.0,320.0,72.2,34.0,23.89,0.0,16.0,42.6
2008-09-06 01:38:00.0,326.0,72.1,35.0,23.89,0.0,14.0,42.8
2008-09-06 01:39:00.0,324.0,72.1,35.0,23.89,0.0,14.0,42.7
2008-09-06 01:40:00.0,325.0,72.1,35.0,23.89,0.0,14.0,42.7
2008-09-06 01:41:00.0,324.0,72.1,35.0,23.89,0.0,14.0,42.8
2008-09-06 01:42:00.0,332.0,72.0,35.0,23.89,0.0,13.0,42.8
2008-09-06 01:43:00.0,325.0,71.9,35.0,23.89,0.0,13.0,42.7
2008-09-06 01:44:00.0,328.0,71.9,35.0,23.89,0.0,13.0,42.7
2008-09-06 01:45:00.0,332.0,71.8,35.0,23.89,0.0,13.0,42.7
2008-09-06 01:46:00.0,327.0,71.7,35.0,23.89,0.0,12.0,42.7
2008-09-06 01:47:00.0,327.0,71.6,35.0,23.89,0.0,13.0,42.8
2008-09-06 01:48:00.0,330.0,71.5,35.0,23.89,0.0,13.0,42.7
2008-09-06 01:49:00.0,323.0,71.5,36.0,23.89,0.0,11.0,42.9
2008-09-06 01:50:00.0,323.0,71.4,36.0,23.89,0.0,11.0,42.9
2008-09-06 01:51:00.0,317.0,71.2,36.0,23.89,0.0,11.0,42.9
2008-09-06 01:52:00.0,309.0,71.0,36.0,23.89,0.0,11.0,42.8
2008-09-06 01:53:00.0,307.0,71.0,36.0,23.89,0.0,11.0,42.4
2008-09-06 01:54:00.0,315.0,70.9,36.0,23.89,0.0,12.0,42.5
2008-09-06 01:55:00.0,321.0,70.9,36.0,23.89,0.0,13.0,42.4
2008-09-06 01:56:00.0,313.0,70.8,35.0,23.89,0.0,13.0,42.0
2008-09-06 01:57:00.0,317.0,70.8,35.0,23.89,0.0,13.0,41.8
2008-09-06 01:58:00.0,319.0,70.8,36.0,23.89,0.0,13.0,42.6
2008-09-06 01:59:00.0,316.0,70.7,36.0,23.89,0.0,15.0,42.7
2008-09-06 02:00:00.0,320.0,70.7,36.0,23.89,0.0,14.0,42.7
2008-09-06 02:01:00.0,323.0,70.7,36.0,23.89,0.0,14.0,42.7
2008-09-06 02:02:00.0,316.0,70.6,36.0,23.89,0.0,15.0,42.6
2008-09-06 02:03:00.0,322.0,70.5,36.0,23.89,0.0,14.0,42.5
2008-09-06 02:04:00.0,323.0,70.5,36.0,23.89,0.0,13.0,42.6
